Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,OrderID_Year,OrderDate_Year,Days to Ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Days Since Last Order,Sales Quintile,Profit Quintile,Days to Ship Category,State_encoded,OrderDate_Year_Month
7083,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,0.7,-12.628,2016.0,2016,4,CN,57.399999999999984,86.1,-63.14,40.179999999999986,200.89999999999992,Standard,0.0,Q5,Q5,Standard,32,2016-09
6631,CA-2016-105081,2016-12-25,2016-12-30,Standard Class,JE-15715,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,2016.0,2016,5,CN,872.9399999999999,2095.056,157.1292,174.588,523.764,Standard,114.0,Q5,Q5,Standard,47,2016-12
6632,CA-2016-105081,2016-12-25,2016-12-30,Standard Class,JE-15715,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0.0,629.01,2016.0,2016,5,CN,1747.25,8736.25,3145.05,0.0,0.0,Standard,0.0,Q5,Q5,Standard,47,2016-12
8272,CA-2016-169670,2016-12-25,2016-12-31,Standard Class,JE-15715,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624,2016.0,2016,6,CN,2847.84,20504.448,2506.0992,284.78400000000005,2278.2720000000004,Standard,0.0,Q5,Q5,Standard,31,2016-12
8789,CA-2017-126914,2017-06-15,2017-06-19,Standard Class,JE-15715,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,2017.0,2017,4,CN,872.9399999999999,2095.056,157.1292,174.588,523.764,Standard,172.0,Q5,Q5,Standard,32,2017-06
8790,CA-2017-126914,2017-06-15,2017-06-19,Standard Class,JE-15715,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864,2017.0,2017,4,CN,97.15999999999998,155.456,-7.7728,19.432,38.864,Standard,0.0,Q5,Q5,Standard,32,2017-06
7914,US-2017-105697,2017-08-25,2017-08-27,First Class,JE-15715,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272,2017.0,2017,2,CN,32.12,51.392,3.8544,6.4239999999999995,12.848,Urgent,71.0,Q5,Q5,Urgent,34,2017-08
9732,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,JE-15715,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0.0,9.9296,2017.0,2017,5,CN,34.24,273.92,79.4368,0.0,0.0,Standard,81.0,Q5,Q5,Standard,4,2017-11
422,CA-2014-142048,2014-06-22,2014-06-25,First Class,JE-15745,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,KeyTronic�6101 Series -�Keyboard�- Black,196.752,6,0.2,56.5662,2014.0,2014,3,CN,245.94,1180.5120000000002,339.3972,49.188,295.12800000000004,Urgent,,Q5,Q3,Urgent,5,2014-06
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,JE-15745,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,2014.0,2014,5,CN,48.25,96.5,-72.375,28.95,144.75,Standard,157.0,Q5,Q3,Standard,42,2014-11
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,2015.0,2015,6,CN,1039.92,6655.488,-915.1296,207.98400000000004,1663.8720000000003,Standard,151.0,Q5,Q3,Standard,41,2015-04
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,2015.0,2015,6,CN,121.3,194.08,2.426,24.26,48.52,Standard,0.0,Q5,Q3,Standard,41,2015-04
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2015.0,2015,6,CN,90.98,72.784,-18.196,18.196,18.196,Standard,0.0,Q5,Q3,Standard,41,2015-04
5248,US-2015-168914,2015-05-21,2015-05-27,Standard Class,JE-15745,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,8,0.8,-52.9584,2015.0,2015,6,CN,103.84000000000005,166.144,-423.6672,83.07200000000003,664.5760000000002,Standard,25.0,Q5,Q3,Standard,12,2015-05
1438,CA-2015-139731,2015-10-15,2015-10-15,Same Day,JE-15745,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.8805,2015.0,2015,0,CN,329.84999999999997,791.64,128.6415,65.97,197.91,Immediate,147.0,Q5,Q3,Immediate,42,2015-10
1439,CA-2015-139731,2015-10-15,2015-10-15,Same Day,JE-15745,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,2015.0,2015,0,CN,3504.9,12267.15,-1752.45,1051.47,5257.35,Immediate,0.0,Q5,Q3,Immediate,42,2015-10
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,2015.0,2015,2,CN,566.86,2777.614,-79.3604,170.058,1190.406,Urgent,37.0,Q5,Q3,Urgent,34,2015-11
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,2015.0,2015,2,CN,19.85,79.4,-18.8575,3.9700000000000006,19.85,Urgent,0.0,Q5,Q3,Urgent,34,2015-11
5507,US-2016-162026,2016-10-08,2016-10-08,Same Day,JE-15745,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0.0,27.882,2016.0,2016,0,CN,61.96,123.92,55.764,0.0,0.0,Immediate,322.0,Q5,Q3,Immediate,4,2016-10
2776,CA-2016-144729,2016-10-21,2016-10-25,Standard Class,JE-15745,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,1.5444,2016.0,2016,4,CN,154.44,463.32,4.6332,0.0,0.0,Standard,13.0,Q5,Q3,Standard,4,2016-10
1178,CA-2016-113621,2016-12-01,2016-12-05,Standard Class,JE-15745,Consumer,United States,Rockville,Maryland,20852,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0.0,51.75,2016.0,2016,4,CN,172.5,345.0,103.5,0.0,0.0,Standard,41.0,Q5,Q3,Standard,19,2016-12
1179,CA-2016-113621,2016-12-01,2016-12-05,Standard Class,JE-15745,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0.0,44.9925,2016.0,2016,4,CN,179.97,539.91,134.9775,0.0,0.0,Standard,0.0,Q5,Q3,Standard,19,2016-12
2546,CA-2017-108070,2017-04-16,2017-04-20,Standard Class,JE-15745,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4,0.0,2.0592,2017.0,2017,4,CN,205.92,823.68,8.2368,0.0,0.0,Standard,136.0,Q5,Q3,Standard,4,2017-04
2547,CA-2017-108070,2017-04-16,2017-04-20,Standard Class,JE-15745,Consumer,United States,San Jose,California,95123,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.833,1,0.15,-6.049,2017.0,2017,4,CN,120.98,102.833,-6.049,18.147,18.147,Standard,0.0,Q5,Q3,Standard,4,2017-04
830,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0.0,90.588,2017.0,2017,5,CN,301.96,603.92,181.176,0.0,0.0,Standard,61.0,Q5,Q3,Standard,16,2017-06
831,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0.0,50.5848,2017.0,2017,5,CN,180.66,541.98,151.7544,0.0,0.0,Standard,0.0,Q5,Q3,Standard,16,2017-06
832,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.8346,2017.0,2017,5,CN,191.98,383.96,103.6692,0.0,0.0,Standard,0.0,Q5,Q3,Standard,16,2017-06
833,CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0.0,17.1574,2017.0,2017,5,CN,65.99,65.99,17.1574,0.0,0.0,Standard,0.0,Q5,Q3,Standard,16,2017-06
3849,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0.0,318.3016,2017.0,2017,1,CN,691.96,2767.84,1273.2064,0.0,0.0,Urgent,98.0,Q5,Q3,Urgent,2,2017-09
3850,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0.0,15.378,2017.0,2017,1,CN,34.95,174.75,76.89,0.0,0.0,Urgent,0.0,Q5,Q3,Urgent,2,2017-09
4611,US-2017-141852,2017-11-09,2017-11-14,Standard Class,JE-15745,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,2017.0,2017,5,CN,47.12,376.96,165.8624,0.0,0.0,Standard,48.0,Q5,Q3,Standard,4,2017-11
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45,11,0.0,103.8015,2016.0,2016,4,CN,384.45,4228.95,1141.8165,0.0,0.0,Standard,,Q3,Q5,Standard,49,2016-12
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,2016.0,2016,4,CN,149.97,449.91,17.9964,0.0,0.0,Standard,0.0,Q3,Q5,Standard,49,2016-12
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,2016.0,2016,4,CN,1951.84,15614.72,4684.416,0.0,0.0,Standard,0.0,Q3,Q5,Standard,49,2016-12
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,2016.0,2016,4,CN,171.55,857.75,403.1425,0.0,0.0,Standard,0.0,Q3,Q5,Standard,49,2016-12
3189,US-2017-146416,2017-10-20,2017-10-22,Second Class,JE-16165,Corporate,United States,Woodland,California,95695,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,1,0.0,1.8,2017.0,2017,2,CN,3.75,3.75,1.8,0.0,0.0,Urgent,319.0,Q3,Q5,Urgent,4,2017-10
3190,US-2017-146416,2017-10-20,2017-10-22,Second Class,JE-16165,Corporate,United States,Woodland,California,95695,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,4,0.2,7.5864,2017.0,2017,2,CN,26.16,83.712,30.3456,5.232,20.928,Urgent,0.0,Q3,Q5,Urgent,4,2017-10
6909,US-2017-135503,2017-12-10,2017-12-15,Standard Class,JE-16165,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,2017.0,2017,5,CN,14.76,29.52,8.5608,0.0,0.0,Standard,51.0,Q3,Q5,Standard,39,2017-12
2009,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752,2014.0,2014,6,CN,5.28,12.672,1.4256,1.056,3.168,Standard,,Q3,Q4,Standard,41,2014-11
2010,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424,2014.0,2014,6,CN,416.31999999999994,666.112,58.2848,83.264,166.528,Standard,0.0,Q3,Q4,Standard,41,2014-11
2011,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% R�sum� Paper, 24lb.",24.896,4,0.2,7.78,2014.0,2014,6,CN,31.12,99.584,31.12,6.224,24.896,Standard,0.0,Q3,Q4,Standard,41,2014-11
9919,CA-2015-105508,2015-09-24,2015-09-29,Standard Class,JF-15190,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98,1,0.0,17.991,2015.0,2015,5,CN,39.98,39.98,17.991,0.0,0.0,Standard,313.0,Q3,Q4,Standard,31,2015-09
6696,US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176,3,0.2,134.9322,2016.0,2016,5,CN,518.9699999999999,1245.528,404.7966,103.79399999999998,311.38199999999995,Standard,435.0,Q3,Q4,Standard,31,2016-12
6697,US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504,2016.0,2016,5,CN,44.04,105.696,34.3512,8.808,26.424,Standard,0.0,Q3,Q4,Standard,31,2016-12
6698,US-2016-155103,2016-12-02,2016-12-07,Standard Class,JF-15190,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,0.0,26.9304,2016.0,2016,5,CN,54.96,54.96,26.9304,0.0,0.0,Standard,0.0,Q3,Q4,Standard,31,2016-12
7372,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0.0,44.5962,2017.0,2017,2,CN,153.78,1691.58,490.55820000000006,0.0,0.0,Urgent,36.0,Q3,Q4,Urgent,4,2017-01
7373,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0.0,0.6102,2017.0,2017,2,CN,61.02,183.06,1.8306,0.0,0.0,Urgent,0.0,Q3,Q4,Urgent,4,2017-01
7374,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0.0,31.9319,2017.0,2017,2,CN,110.11,770.77,223.5233,0.0,0.0,Urgent,0.0,Q3,Q4,Urgent,4,2017-01
7375,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1,0.0,3.5505,2017.0,2017,2,CN,7.89,7.89,3.5505,0.0,0.0,Urgent,0.0,Q3,Q4,Urgent,4,2017-01
1337,US-2017-123281,2017-04-02,2017-04-07,Standard Class,JF-15190,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286,2017.0,2017,5,CN,25.11,75.33,19.5858,0.0,0.0,Standard,85.0,Q3,Q4,Standard,4,2017-04
6141,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,Consumer,United States,Manchester,Connecticut,6040,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8,5,0.0,134.652,2017.0,2017,6,CN,274.8,1374.0,673.26,0.0,0.0,Standard,98.0,Q3,Q4,Standard,6,2017-07
6142,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,4,0.0,3.9128,2017.0,2017,6,CN,195.64,782.56,15.6512,0.0,0.0,Standard,0.0,Q3,Q4,Standard,6,2017-07
6143,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,Consumer,United States,Manchester,Connecticut,6040,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142,2017.0,2017,6,CN,257.98,515.96,149.6284,0.0,0.0,Standard,0.0,Q3,Q4,Standard,6,2017-07
6144,CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,Consumer,United States,Manchester,Connecticut,6040,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,119.04,6,0.0,48.8064,2017.0,2017,6,CN,119.04,714.24,292.8384,0.0,0.0,Standard,0.0,Q3,Q4,Standard,6,2017-07
8808,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,3,0.7,-27.735,2017.0,2017,5,CN,110.93999999999996,99.846,-83.205,77.65799999999997,232.97399999999993,Standard,109.0,Q3,Q4,Standard,37,2017-10
8809,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5,0.4,19.775,2017.0,2017,5,CN,197.75000000000003,593.25,98.875,79.10000000000002,395.5000000000001,Standard,0.0,Q3,Q4,Standard,37,2017-10
8810,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,5,0.2,4.9815,2017.0,2017,5,CN,18.45,73.8,24.9075,3.69,18.45,Standard,0.0,Q3,Q4,Standard,37,2017-10
4677,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,2014.0,2014,5,CN,41.36,132.352,44.6688,8.272,33.088,Standard,,Q1,Q2,Standard,43,2014-03
4678,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2392,2014.0,2014,5,CN,80.98,80.98,3.2392,0.0,0.0,Standard,0.0,Q1,Q2,Standard,43,2014-03
4679,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation�30456 USB�Flash Drive�8GB,82.8,12,0.0,6.624,2014.0,2014,5,CN,82.8,993.6,79.488,0.0,0.0,Standard,0.0,Q1,Q2,Standard,43,2014-03
4680,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0.0,5.7672,2014.0,2014,5,CN,21.36,42.72,11.5344,0.0,0.0,Standard,0.0,Q1,Q2,Standard,43,2014-03
4681,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,2014.0,2014,5,CN,77.56,124.096,40.3312,15.512,31.024,Standard,0.0,Q1,Q2,Standard,43,2014-03
7361,CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,19.44,3,0.0,9.3312,2016.0,2016,2,CN,19.44,58.32000000000001,27.9936,0.0,0.0,Urgent,760.0,Q1,Q2,Urgent,4,2016-04
7362,CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,2016.0,2016,2,CN,242.94,583.056,-109.323,48.588,145.764,Urgent,0.0,Q1,Q2,Urgent,4,2016-04
7363,CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,2016.0,2016,2,CN,45.78,109.872,41.202,9.156,27.468000000000004,Urgent,0.0,Q1,Q2,Urgent,4,2016-04
3292,CA-2016-167290,2016-10-30,2016-11-04,Standard Class,JF-15295,Consumer,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0.0,3.504,2016.0,2016,5,CN,11.68,23.36,7.008,0.0,0.0,Standard,201.0,Q1,Q2,Standard,21,2016-10
2632,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0.0,17.1828,2017.0,2017,5,CN,39.96,79.92,34.3656,0.0,0.0,Standard,197.0,Q1,Q2,Standard,47,2017-05
2633,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2,0.2,4.2624,2017.0,2017,5,CN,53.28,85.248,8.5248,10.656,21.312,Standard,0.0,Q1,Q2,Standard,47,2017-05
2634,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858,2017.0,2017,5,CN,276.2,220.96,24.858,55.24,55.24,Standard,0.0,Q1,Q2,Standard,47,2017-05
5939,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,JF-15295,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition�Headset,95.992,1,0.2,9.5992,2017.0,2017,6,CN,119.99,95.992,9.5992,23.998,23.998,Standard,4.0,Q1,Q2,Standard,42,2017-05
5940,CA-2017-122077,2017-05-19,2017-05-25,Standard Class,JF-15295,Consumer,United States,Plano,Texas,75023,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,13.216,4,0.2,4.2952,2017.0,2017,6,CN,16.52,52.864,17.1808,3.3040000000000003,13.216,Standard,0.0,Q1,Q2,Standard,42,2017-05
3868,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0.0,63.7776,2015.0,2015,4,CN,148.32,1334.88,573.9984,0.0,0.0,Standard,,Q3,Q4,Standard,4,2015-10
3869,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,2015.0,2015,4,CN,300.97999999999996,240.784,27.0882,60.196,60.196,Standard,0.0,Q3,Q4,Standard,4,2015-10
3870,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,2015.0,2015,4,CN,239.96,1343.7759999999998,117.5804,47.992,335.94399999999996,Standard,0.0,Q3,Q4,Standard,4,2015-10
3871,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0.0,5.6644,2015.0,2015,4,CN,11.56,23.12,11.3288,0.0,0.0,Standard,0.0,Q3,Q4,Standard,4,2015-10
3872,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0.0,5.664,2015.0,2015,4,CN,11.8,47.2,22.656,0.0,0.0,Standard,0.0,Q3,Q4,Standard,4,2015-10
